ItemId,LocationId,BalanceDate,MA30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-29,25.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-30,25.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-01,25.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-02,25.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-03,25.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-04,23.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-05,21.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-06,18.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-07,15.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-08,13.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-09,10.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-10,7.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-11,4.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-12,4.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-13,4.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-14,4.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-15,4.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-16,4.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-17,4.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-18,5.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-19,5.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-20,5.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-21,5.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-22,5.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-23,5.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-24,5.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-25,6.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-26,6.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-27,6.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-28,6.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-29,7.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-30,7.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-31,7.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-01,7.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-02,7.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-03,8.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-04,8.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-05,8.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-06,8.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-07,8.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-08,8.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-09,9.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-10,9.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-11,9.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-12,9.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-13,9.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-14,9.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-15,9.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-16,8.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-17,8.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-18,8.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-19,8.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-20,8.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-21,7.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-22,7.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-23,7.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-24,7.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-25,7.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-26,7.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-27,7.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-28,7.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-29,7.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-30,7.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-31,7.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-01,6.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-02,6.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-03,6.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-04,6.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-05,6.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-06,5.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-07,5.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-08,5.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-09,5.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-10,4.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-11,4.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-12,4.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-13,4.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-14,4.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-15,4.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-16,4.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-17,4.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-18,4.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-19,4.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-20,5.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-21,5.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-22,5.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-23,5.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-24,5.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-25,5.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-26,5.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-27,5.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-28,5.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-29,5.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-30,5.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-01,5.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-02,5.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-03,5.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-04,5.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-05,5.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-06,6.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-07,6.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-08,6.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-09,6.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-10,6.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-11,6.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-12,6.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-13,6.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-14,6.90
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-15,6.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-16,7.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-17,7.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-18,7.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-19,7.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-20,7.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-21,7.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-22,7.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-23,7.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-24,7.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-25,7.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-26,7.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-27,8.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-28,8.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-29,8.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-30,8.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-31,8.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-01,8.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-02,8.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-03,8.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-04,8.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-05,8.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-06,8.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-07,9.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-08,9.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-09,9.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-10,9.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-11,10.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-12,10.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-13,11.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-14,11.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-15,12.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-16,13.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-17,13.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-18,14.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-19,15.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-20,17.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-21,18.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-22,19.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-23,19.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-24,20.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-25,22.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-26,24.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-27,26.90
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-28,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-29,31.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-30,33.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-01,35.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-02,37.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-03,39.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-04,41.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-05,43.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-06,45.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-07,47.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-08,49.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-09,51.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-10,53.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-11,55.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-12,56.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-13,58.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-14,60.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-15,61.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-16,63.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-17,64.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-18,65.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-19,67.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-20,66.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-21,68.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-22,69.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-23,70.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-24,72.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-25,72.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-26,71.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-27,71.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-28,71.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-29,71.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-30,71.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-31,71.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-01,71.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-02,71.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-03,71.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-04,70.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-05,70.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-06,70.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-07,70.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-08,70.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-09,70.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-10,70.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-11,69.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-12,69.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-13,69.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-14,69.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-15,69.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-16,69.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-17,69.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-18,69.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-19,69.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-20,69.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-21,68.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-22,67.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-23,65.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-24,64.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-25,62.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-26,61.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-27,60.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-28,58.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-29,57.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-30,56.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-31,54.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-01,53.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-02,52.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-03,50.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-04,49.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-05,48.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-06,46.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-07,45.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-08,44.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-09,43.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-10,42.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-11,41.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-12,40.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-13,38.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-14,37.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-15,35.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-16,34.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-17,32.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-18,30.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-19,29.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-20,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-21,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-22,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-23,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-24,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-25,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-26,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-27,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-28,29.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-29,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-01,29.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-02,29.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-03,29.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-04,29.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-05,29.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-06,29.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-07,29.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-08,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-09,29.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-10,28.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-11,28.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-12,28.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-13,28.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-14,28.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-15,28.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-16,28.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-17,28.90
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-18,28.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-19,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-20,29.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-21,29.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-22,29.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-23,29.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-24,29.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-25,29.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-26,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-27,29.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-28,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-29,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-30,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-31,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-01,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-02,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-03,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-04,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-05,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-06,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-07,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-08,29.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-09,29.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-10,29.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-11,29.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-12,29.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-13,29.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-14,29.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-15,29.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-16,29.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-17,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-18,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-19,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-20,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-21,29.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-22,28.97
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-23,28.93
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-24,28.90
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-25,28.87
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-26,28.83
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-27,28.80
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-28,28.77
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-29,28.73
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-04-30,28.70
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-01,28.67
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-02,28.63
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-03,28.60
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-04,28.57
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-05,28.53
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-06,28.50
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-07,28.47
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-08,28.43
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-09,28.40
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-10,28.37
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-11,28.33
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-12,28.30
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-13,28.27
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-14,28.23
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-15,28.20
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-16,28.17
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-17,28.13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-18,28.10
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-19,28.07
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-20,28.03
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-21,28.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-22,28.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-23,28.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-24,28.00
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-05-25,28.00
