ItemId,LocationId,BalanceDate,InventoryBalance
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-22,-12
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-23,225
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-25,268
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-26,269
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-01,265
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-02,264
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-04,263
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-09,423
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-10,222
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-11,221
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-13,261
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-16,221
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-26,218
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-27,217
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-28,215
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-29,210
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-30,208
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-31,206
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-02,204
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-03,203
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-05,201
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-06,199
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-07,198
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-08,191
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-09,188
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-10,184
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-11,181
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-12,179
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-14,178
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-15,176
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-16,173
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-18,172
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-19,173
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-20,172
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-21,169
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-22,167
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-23,166
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-24,164
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-25,160
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-27,159
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-28,154
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-29,151
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-30,148
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-31,145
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-01,143
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-02,140
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-03,138
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-04,140
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-07,138
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-08,137
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-09,136
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-10,135
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-11,134
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-12,132
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-18,131
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-21,127
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-22,126
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-26,125
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-06,123
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-18,122
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-22,121
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-24,120
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-26,119
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-27,116
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-29,122
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-30,120
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-31,119
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-03,88
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-04,-7
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-10,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-12,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-14,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-15,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-17,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-18,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-21,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-22,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-05-10,-9
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-05-14,-10
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2018-09-12,1
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-02-27,8
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-04-03,7
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-04-09,16
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-04-22,19
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-04-25,20
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-05-06,21
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-05-07,17
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-06-05,12
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-06-26,15
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-07-09,16
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-07-10,14
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-08-12,11
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-09-12,8
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-10-09,4
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-11-06,3
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-11-21,5
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-11-25,3
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2020-01-08,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-23,42
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-28,47
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-29,31
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-11,31
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-14,42
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-15,42
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-19,33
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-22,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-02,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-03,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-05,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-09,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-12,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-16,5
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-17,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-20,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-23,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-24,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-26,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-30,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-31,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-06,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-07,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-13,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-17,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-20,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-22,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-27,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-30,7
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-03,8
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-04,5
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-10,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-12,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-13,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-17,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-18,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-19,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-24,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-25,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-01,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-02,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-03,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-09,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-15,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-18,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-23,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-26,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-30,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-31,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-06,3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-09,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-12,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-15,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-19,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-13,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-17,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-12,5
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-13,5
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-18,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-01,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-02,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-16,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-18,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-26,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-07,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-13,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-16,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-20,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-28,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-31,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-06-06,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-06-19,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-06-27,4
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-07-02,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-07-09,2
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-07-19,1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-10-03,1
a0W5700000MYVQOEA5,a0XD000000DOy7AMAT,2018-11-21,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-05-29,40
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-01,38
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-04,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-07,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-08,13
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-11,44
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-12,40
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-21,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-29,33
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-01,32
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-03,31
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-04,30
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-09,29
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-12,22
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-17,17
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-20,13
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-23,12
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-24,21
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-26,19
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-29,18
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-13,15
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-16,13
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-17,9
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-21,8
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-22,6
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-23,5
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-24,44
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-30,38
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-10,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-11,47
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-18,46
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-20,44
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-24,42
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-25,41
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-04,39
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-12,38
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-16,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-22,35
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-11-12,38
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-11-23,37
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-11-25,36
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-11-26,86
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-12-03,85
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-12-07,84
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-12-18,144
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-03,143
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-08,141
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-09,140
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-15,139
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-22,138
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-29,132
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-30,130
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-31,129
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-04,129
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-05,124
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-12,123
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-14,113
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-15,102
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-19,93
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-21,86
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-22,123
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-25,122
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-28,120
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-01,110
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-04,109
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-11,106
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-13,104
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-19,103
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-22,102
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-25,99
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-26,97
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-28,95
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-01,94
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-02,93
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-03,90
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-06,89
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-08,87
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-09,86
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-11,85
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-13,84
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-15,81
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-24,80
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-25,79
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-29,76
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-03,75
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-06,74
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-14,73
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-17,72
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-20,71
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-21,68
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-28,67
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-03,66
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-04,64
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-07,93
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-10,92
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-12,91
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-14,86
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-24,114
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-26,110
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-27,105
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-28,102
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-02,101
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-03,96
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-05,86
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-08,83
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-09,81
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-11,80
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-16,77
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-17,75
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-18,74
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-19,73
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-24,73
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-30,71
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-01,70
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-02,71
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-05,69
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-06,62
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-08,61
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-15,60
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-16,58
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-19,57
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-20,55
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-27,56
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-29,55
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-03,54
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-05,53
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-06,54
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-09,53
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-11,51
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-16,49
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-17,48
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-23,47
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-25,45
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-26,5
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-27,2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-30,1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-10,2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-17,1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-25,2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-29,1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-31,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-11-04,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-11-12,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-12-09,1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-12-29,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-12-30,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-12-31,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-01-07,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-01-26,-2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-02-26,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-03-03,0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-03-22,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-03-24,-2
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-05-22,100
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-05-29,84
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-05-31,214
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-04,181
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-05,147
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-06,136
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-07,132
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-12,131
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-13,130
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-14,129
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-15,128
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-18,198
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-22,194
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-25,191
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-27,190
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-28,186
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-03,183
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-05,170
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-09,169
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-10,168
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-11,167
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-12,166
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-25,165
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-26,164
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-27,163
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-01,162
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-03,161
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-06,160
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-10,159
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-14,159
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-19,158
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-22,156
